lat,lng,elevation
2.3238,33.252,1036.8092
2.3239,33.252,1036.9548
2.324,33.252,1037.1005
2.3241,33.252,1037.2461
2.3242,33.252,1037.3917
2.3243,33.252,1037.5302
2.3244,33.252,1037.5302
2.3245,33.252,1037.5302
2.3246,33.252,1037.5302
2.3247,33.252,1037.5302
2.3248,33.252,1037.5302
2.3249,33.252,1037.5302
2.325,33.252,1037.5638
2.3251,33.252,1037.748
2.3252,33.252,1037.9324
2.3253,33.252,1038.1166
2.3254,33.252,1038.3008
2.3255,33.252,1038.4851
2.3256,33.252,1038.6693
2.3257,33.252,1038.8752
2.3258,33.252,1039.1279
2.3259,33.252,1039.3805
2.326,33.252,1039.6332
2.3261,33.252,1039.8859
2.3262,33.252,1040.1385
2.3263,33.252,1040.3912
2.3264,33.252,1040.5957
2.3265,33.252,1040.7413
2.3266,33.252,1040.887
2.3267,33.252,1041.0326
2.3268,33.252,1041.1782
2.3182,33.2521,1038.9772
2.3183,33.2521,1038.6686
2.3184,33.2521,1038.3599
2.3185,33.2521,1038.0513
2.3186,33.2521,1037.7426
2.3187,33.2521,1037.4338
2.3188,33.2521,1037.1252
2.3189,33.2521,1036.9766
2.319,33.2521,1036.8309
2.3191,33.2521,1036.6853
2.3192,33.2521,1036.5397
2.3193,33.2521,1036.394
2.3194,33.2521,1036.2484
2.3195,33.2521,1036.1194
2.3196,33.2521,1036.1194
2.3197,33.2521,1036.1194
2.3198,33.2521,1036.1194
2.3199,33.2521,1036.1194
2.32,33.2521,1036.1194
2.3201,33.2521,1036.1194
2.3202,33.2521,1036.1512
2.3203,33.2521,1036.2795
2.3204,33.2521,1036.4077
2.3205,33.2521,1036.536
2.3206,33.2521,1036.6642
2.3207,33.2521,1036.7925
2.3208,33.2521,1036.9208
2.3209,33.2521,1036.951
2.321,33.2521,1036.8228
2.3211,33.2521,1036.6946
2.3212,33.2521,1036.5663
2.3213,33.2521,1036.4381
2.3214,33.2521,1036.3098
2.3215,33.2521,1036.1816
2.3216,33.2521,1036.0533
2.3217,33.2521,1035.925
2.3218,33.2521,1035.7969
2.3219,33.2521,1035.6686
2.322,33.2521,1035.5404
2.3221,33.2521,1035.4121
2.3222,33.2521,1035.2839
2.3223,33.2521,1035.2501
2.3224,33.2521,1035.2676
2.3225,33.2521,1035.2849
2.3226,33.2521,1035.3024
2.3227,33.2521,1035.3197
2.3228,33.2521,1035.3372
2.3229,33.2521,1035.3545
2.323,33.2521,1035.4586
2.3231,33.2521,1035.5869
2.3232,33.2521,1035.7151
2.3233,33.2521,1035.8434
2.3234,33.2521,1035.9716
2.3235,33.2521,1036.0999
2.3236,33.2521,1036.2281
2.3237,33.2521,1036.3723
2.3238,33.2521,1036.5179
2.3239,33.2521,1036.6636
2.324,33.2521,1036.8092
2.3241,33.2521,1036.9548
2.3242,33.2521,1037.1005
2.3243,33.2521,1037.2389
2.3244,33.2521,1037.2389
2.3245,33.2521,1037.2389
2.3246,33.2521,1037.2389
2.3247,33.2521,1037.2389
2.3248,33.2521,1037.2389
2.3249,33.2521,1037.2389
2.325,33.2521,1037.2687
2.3251,33.2521,1037.4318
2.3252,33.2521,1037.5947
2.3253,33.2521,1037.7578
2.3254,33.2521,1037.9208
2.3255,33.2521,1038.0839
2.3256,33.2521,1038.2469
2.3257,33.2521,1038.4451
2.3258,33.2521,1038.7189
2.3259,33.2521,1038.9928
2.326,33.2521,1039.2666
2.3261,33.2521,1039.5405
2.3262,33.2521,1039.8145
2.3263,33.2521,1040.0883
2.3264,33.2521,1040.3044
2.3265,33.2521,1040.4501
2.3266,33.2521,1040.5957
2.3267,33.2521,1040.7413
2.3268,33.2521,1040.887
2.3182,33.2522,1038.7563
2.3183,33.2522,1038.4689
2.3184,33.2522,1038.1814
2.3185,33.2522,1037.8939
2.3186,33.2522,1037.6066
2.3187,33.2522,1037.3191
2.3188,33.2522,1037.0316
2.3189,33.2522,1036.8871
2.319,33.2522,1036.7452
2.3191,33.2522,1036.6034
2.3192,33.2522,1036.4615
2.3193,33.2522,1036.3198
2.3194,33.2522,1036.178
2.3195,33.2522,1036.0524
2.3196,33.2522,1036.0524
2.3197,33.2522,1036.0524
2.3198,33.2522,1036.0524
2.3199,33.2522,1036.0524
2.32,33.2522,1036.0524
2.3201,33.2522,1036.0524
2.3202,33.2522,1036.0876
2.3203,33.2522,1036.2295
2.3204,33.2522,1036.3712
2.3205,33.2522,1036.5131
2.3206,33.2522,1036.6549
2.3207,33.2522,1036.7968
2.3208,33.2522,1036.9385
2.3209,33.2522,1036.9677
2.321,33.2522,1036.8145
2.3211,33.2522,1036.6611
2.3212,33.2522,1036.5079
2.3213,33.2522,1036.3546
2.3214,33.2522,1036.2013
2.3215,33.2522,1036.0481
2.3216,33.2522,1035.8987
2.3217,33.2522,1035.7531
2.3218,33.2522,1035.6074
2.3219,33.2522,1035.4618
2.322,33.2522,1035.3162
2.3221,33.2522,1035.1705
2.3222,33.2522,1035.0249
2.3223,33.2522,1034.9738
2.3224,33.2522,1034.9738
2.3225,33.2522,1034.9738
2.3226,33.2522,1034.9738
2.3227,33.2522,1034.9738
2.3228,33.2522,1034.9738
2.3229,33.2522,1034.9738
2.323,33.2522,1035.0878
2.3231,33.2522,1035.2334
2.3232,33.2522,1035.379
2.3233,33.2522,1035.5247
2.3234,33.2522,1035.6703
2.3235,33.2522,1035.8159
2.3236,33.2522,1035.9615
2.3237,33.2522,1036.1072
2.3238,33.2522,1036.2528
2.3239,33.2522,1036.3984
2.324,33.2522,1036.5441
2.3241,33.2522,1036.6897
2.3242,33.2522,1036.8353
2.3243,33.2522,1036.9736
2.3244,33.2522,1036.9698
2.3245,33.2522,1036.9659
2.3246,33.2522,1036.9622
2.3247,33.2522,1036.9584
2.3248,33.2522,1036.9545
2.3249,33.2522,1036.9507
2.325,33.2522,1036.9735
2.3251,33.2522,1037.1154
2.3252,33.2522,1037.2572
2.3253,33.2522,1037.399
2.3254,33.2522,1037.5409
2.3255,33.2522,1037.6826
2.3256,33.2522,1037.8245
2.3257,33.2522,1038.0137
2.3258,33.2522,1038.3049
2.3259,33.2522,1038.5962
2.326,33.2522,1038.8875
2.3261,33.2522,1039.1787
2.3262,33.2522,1039.47
2.3263,33.2522,1039.7612
2.3264,33.2522,1039.9886
2.3265,33.2522,1040.1381
2.3266,33.2522,1040.2876
2.3267,33.2522,1040.437
2.3268,33.2522,1040.5864
2.3182,33.2523,1038.7743
2.3183,33.2523,1038.5081
2.3184,33.2523,1038.2418
2.3185,33.2523,1037.9756
2.3186,33.2523,1037.7094
2.3187,33.2523,1037.4431
2.3188,33.2523,1037.1769
2.3189,33.2523,1037.0535
2.319,33.2523,1036.9329
2.3191,33.2523,1036.8123
2.3192,33.2523,1036.6917
2.3193,33.2523,1036.571
2.3194,33.2523,1036.4504
2.3195,33.2523,1036.3436
2.3196,33.2523,1036.3436
2.3197,33.2523,1036.3436
2.3198,33.2523,1036.3436
2.3199,33.2523,1036.3436
2.32,33.2523,1036.3436
2.3201,33.2523,1036.3436
2.3202,33.2523,1036.3737
2.3203,33.2523,1036.4943
2.3204,33.2523,1036.6149
2.3205,33.2523,1036.7355
2.3206,33.2523,1036.8561
2.3207,33.2523,1036.9767
2.3208,33.2523,1037.0973
2.3209,33.2523,1037.0972
2.321,33.2523,1036.9015
2.3211,33.2523,1036.7057
2.3212,33.2523,1036.51
2.3213,33.2523,1036.3143
2.3214,33.2523,1036.1187
2.3215,33.2523,1035.923
2.3216,33.2523,1035.7531
2.3217,33.2523,1035.6074
2.3218,33.2523,1035.4618
2.3219,33.2523,1035.3162
2.322,33.2523,1035.1705
2.3221,33.2523,1035.0249
2.3222,33.2523,1034.8793
2.3223,33.2523,1034.8281
2.3224,33.2523,1034.8281
2.3225,33.2523,1034.8281
2.3226,33.2523,1034.8281
2.3227,33.2523,1034.8281
2.3228,33.2523,1034.8281
2.3229,33.2523,1034.8281
2.323,33.2523,1034.9421
2.3231,33.2523,1035.0878
2.3232,33.2523,1035.2334
2.3233,33.2523,1035.379
2.3234,33.2523,1035.5247
2.3235,33.2523,1035.6703
2.3236,33.2523,1035.8159
2.3237,33.2523,1035.9615
2.3238,33.2523,1036.1072
2.3239,33.2523,1036.2528
2.324,33.2523,1036.3984
2.3241,33.2523,1036.5441
2.3242,33.2523,1036.6897
2.3243,33.2523,1036.8269
2.3244,33.2523,1036.8019
2.3245,33.2523,1036.7769
2.3246,33.2523,1036.7518
2.3247,33.2523,1036.7268
2.3248,33.2523,1036.7018
2.3249,33.2523,1036.6768
2.325,33.2523,1036.6783
2.3251,33.2523,1036.7991
2.3252,33.2523,1036.9197
2.3253,33.2523,1037.0403
2.3254,33.2523,1037.1609
2.3255,33.2523,1037.2815
2.3256,33.2523,1037.4021
2.3257,33.2523,1037.5767
2.3258,33.2523,1037.868
2.3259,33.2523,1038.1593
2.326,33.2523,1038.4506
2.3261,33.2523,1038.7418
2.3262,33.2523,1039.0331
2.3263,33.2523,1039.3243
2.3264,33.2523,1039.5613
2.3265,33.2523,1039.7319
2.3266,33.2523,1039.9026
2.3267,33.2523,1040.0732
2.3268,33.2523,1040.2439
2.3183,33.2524,1038.5472
2.3184,33.2524,1038.3022
2.3185,33.2524,1038.0571
2.3186,33.2524,1037.8121
2.3187,33.2524,1037.5671
2.3188,33.2524,1037.322
2.3189,33.2524,1037.22
2.319,33.2524,1037.1206
2.3191,33.2524,1037.0211
2.3192,33.2524,1036.9218
2.3193,33.2524,1036.8224
2.3194,33.2524,1036.7229
2.3195,33.2524,1036.635
2.3196,33.2524,1036.635
2.3197,33.2524,1036.635
2.3198,33.2524,1036.635
2.3199,33.2524,1036.635
2.32,33.2524,1036.635
2.3201,33.2524,1036.635
2.3202,33.2524,1036.6597
2.3203,33.2524,1036.759
2.3204,33.2524,1036.8584
2.3205,33.2524,1036.9579
2.3206,33.2524,1037.0573
2.3207,33.2524,1037.1566
2.3208,33.2524,1037.256
2.3209,33.2524,1037.2266
2.321,33.2524,1036.9884
2.3211,33.2524,1036.7504
2.3212,33.2524,1036.5122
2.3213,33.2524,1036.2742
2.3214,33.2524,1036.036
2.3215,33.2524,1035.798
2.3216,33.2524,1035.6074
2.3217,33.2524,1035.4618
2.3218,33.2524,1035.3162
2.3219,33.2524,1035.1705
2.322,33.2524,1035.0249
2.3221,33.2524,1034.8793
2.3222,33.2524,1034.7336
2.3223,33.2524,1034.6825
2.3224,33.2524,1034.6825
2.3225,33.2524,1034.6825
2.3226,33.2524,1034.6825
2.3227,33.2524,1034.6825
2.3228,33.2524,1034.6825
2.3229,33.2524,1034.6825
2.323,33.2524,1034.7965
2.3231,33.2524,1034.9421
2.3232,33.2524,1035.0878
2.3233,33.2524,1035.2334
2.3234,33.2524,1035.379
2.3235,33.2524,1035.5247
2.3236,33.2524,1035.6703
2.3237,33.2524,1035.8159
2.3238,33.2524,1035.9615
2.3239,33.2524,1036.1072
2.324,33.2524,1036.2528
2.3241,33.2524,1036.3984
2.3242,33.2524,1036.5441
2.3243,33.2524,1036.6802
2.3244,33.2524,1036.634
2.3245,33.2524,1036.5878
2.3246,33.2524,1036.5415
2.3247,33.2524,1036.4952
2.3248,33.2524,1036.4491
2.3249,33.2524,1036.4028
2.325,33.2524,1036.3833
2.3251,33.2524,1036.4827
2.3252,33.2524,1036.582
2.3253,33.2524,1036.6814
2.3254,33.2524,1036.7809
2.3255,33.2524,1036.8802
2.3256,33.2524,1036.9796
2.3257,33.2524,1037.1398
2.3258,33.2524,1037.431
2.3259,33.2524,1037.7223
2.326,33.2524,1038.0137
2.3261,33.2524,1038.3049
2.3262,33.2524,1038.5962
2.3263,33.2524,1038.8875
2.3264,33.2524,1039.1339
2.3265,33.2524,1039.3258
2.3266,33.2524,1039.5177
2.3267,33.2524,1039.7096
2.3268,33.2524,1039.9015
2.3183,33.2525,1038.5864
2.3184,33.2525,1038.3627
2.3185,33.2525,1038.1388
2.3186,33.2525,1037.9149
2.3187,33.2525,1037.6912
2.3188,33.2525,1037.4673
2.3189,33.2525,1037.3864
2.319,33.2525,1037.3082
2.3191,33.2525,1037.23
2.3192,33.2525,1037.1519
2.3193,33.2525,1037.0736
2.3194,33.2525,1036.9955
2.3195,33.2525,1036.9263
2.3196,33.2525,1036.9263
2.3197,33.2525,1036.9263
2.3198,33.2525,1036.9263
2.3199,33.2525,1036.9263
2.32,33.2525,1036.9263
2.3201,33.2525,1036.9263
2.3202,33.2525,1036.9457
2.3203,33.2525,1037.0238
2.3204,33.2525,1037.1021
2.3205,33.2525,1037.1802
2.3206,33.2525,1037.2584
2.3207,33.2525,1037.3365
2.3208,33.2525,1037.4148
2.3209,33.2525,1037.356
2.321,33.2525,1037.0754
2.3211,33.2525,1036.7949
2.3212,33.2525,1036.5144
2.3213,33.2525,1036.2339
2.3214,33.2525,1035.9534
2.3215,33.2525,1035.6729
2.3216,33.2525,1035.4618
2.3217,33.2525,1035.3162
2.3218,33.2525,1035.1705
2.3219,33.2525,1035.0249
2.322,33.2525,1034.8793
2.3221,33.2525,1034.7336
2.3222,33.2525,1034.588
2.3223,33.2525,1034.5369
2.3224,33.2525,1034.5369
2.3225,33.2525,1034.5369
2.3226,33.2525,1034.5369
2.3227,33.2525,1034.5369
2.3228,33.2525,1034.5369
2.3229,33.2525,1034.5369
2.323,33.2525,1034.6509
2.3231,33.2525,1034.7965
2.3232,33.2525,1034.9421
2.3233,33.2525,1035.0878
2.3234,33.2525,1035.2334
2.3235,33.2525,1035.379
2.3236,33.2525,1035.5247
2.3237,33.2525,1035.6703
2.3238,33.2525,1035.8159
2.3239,33.2525,1035.9615
2.324,33.2525,1036.1072
2.3241,33.2525,1036.2528
2.3242,33.2525,1036.3984
2.3243,33.2525,1036.5336
2.3244,33.2525,1036.4661
2.3245,33.2525,1036.3987
2.3246,33.2525,1036.3312
2.3247,33.2525,1036.2638
2.3248,33.2525,1036.1963
2.3249,33.2525,1036.1289
2.325,33.2525,1036.0881
2.3251,33.2525,1036.1663
2.3252,33.2525,1036.2445
2.3253,33.2525,1036.3226
2.3254,33.2525,1036.4009
2.3255,33.2525,1036.479
2.3256,33.2525,1036.5573
2.3257,33.2525,1036.7029
2.3258,33.2525,1036.9941
2.3259,33.2525,1037.2854
2.326,33.2525,1037.5767
2.3261,33.2525,1037.868
2.3262,33.2525,1038.1593
2.3263,33.2525,1038.4506
2.3264,33.2525,1038.7065
2.3265,33.2525,1038.9197
2.3266,33.2525,1039.1328
2.3267,33.2525,1039.3458
2.3268,33.2525,1039.559
2.3183,33.2526,1038.6256
2.3184,33.2526,1038.423
2.3185,33.2526,1038.2205
2.3186,33.2526,1038.0178
2.3187,33.2526,1037.8152
2.3188,33.2526,1037.6125
2.3189,33.2526,1037.5529
2.319,33.2526,1037.4958
2.3191,33.2526,1037.4388
2.3192,33.2526,1037.3818
2.3193,33.2526,1037.325
2.3194,33.2526,1037.2679
2.3195,33.2526,1037.2175
2.3196,33.2526,1037.2175
2.3197,33.2526,1037.2175
2.3198,33.2526,1037.2175
2.3199,33.2526,1037.2175
2.32,33.2526,1037.2175
2.3201,33.2526,1037.2175
2.3202,33.2526,1037.2317
2.3203,33.2526,1037.2886
2.3204,33.2526,1037.3456
2.3205,33.2526,1037.4026
2.3206,33.2526,1037.4596
2.3207,33.2526,1037.5166
2.3208,33.2526,1037.5735
2.3209,33.2526,1037.4855
2.321,33.2526,1037.1625
2.3211,33.2526,1036.8396
2.3212,33.2526,1036.5166
2.3213,33.2526,1036.1936
2.3214,33.2526,1035.8707
2.3215,33.2526,1035.5477
2.3216,33.2526,1035.3162
2.3217,33.2526,1035.1705
2.3218,33.2526,1035.0249
2.3219,33.2526,1034.8793
2.322,33.2526,1034.7336
2.3221,33.2526,1034.588
2.3222,33.2526,1034.4424
2.3223,33.2526,1034.3912
2.3224,33.2526,1034.3912
2.3225,33.2526,1034.3912
2.3226,33.2526,1034.3912
2.3227,33.2526,1034.3912
2.3228,33.2526,1034.3912
2.3229,33.2526,1034.3912
2.323,33.2526,1034.5052
2.3231,33.2526,1034.6509
2.3232,33.2526,1034.7965
2.3233,33.2526,1034.9421
2.3234,33.2526,1035.0878
2.3235,33.2526,1035.2334
2.3236,33.2526,1035.379
2.3237,33.2526,1035.5247
2.3238,33.2526,1035.6703
2.3239,33.2526,1035.8159
2.324,33.2526,1035.9615
2.3241,33.2526,1036.1072
2.3242,33.2526,1036.2528
2.3243,33.2526,1036.3868
2.3244,33.2526,1036.2982
2.3245,33.2526,1036.2096
2.3246,33.2526,1036.1208
2.3247,33.2526,1036.0322
2.3248,33.2526,1035.9436
2.3249,33.2526,1035.855
2.325,33.2526,1035.793
2.3251,33.2526,1035.85
2.3252,33.2526,1035.9069
2.3253,33.2526,1035.9639
2.3254,33.2526,1036.0209
2.3255,33.2526,1036.0779
2.3256,33.2526,1036.1348
2.3257,33.2526,1036.266
2.3258,33.2526,1036.5573
2.3259,33.2526,1036.8485
2.326,33.2526,1037.1398
2.3261,33.2526,1037.431
2.3262,33.2526,1037.7223
2.3263,33.2526,1038.0137
2.3264,33.2526,1038.2793
2.3265,33.2526,1038.5135
2.3266,33.2526,1038.7478
2.3267,33.2526,1038.9821
2.3268,33.2526,1039.2164
2.3184,33.2527,1038.4834
2.3185,33.2527,1038.302
2.3186,33.2527,1038.1206
2.3187,33.2527,1037.9392
2.3188,33.2527,1037.7578
2.3189,33.2527,1037.7192
2.319,33.2527,1037.6835
2.3191,33.2527,1037.6477
2.3192,33.2527,1037.6119
2.3193,33.2527,1037.5762
2.3194,33.2527,1037.5404
2.3195,33.2527,1037.5088
2.3196,33.2527,1037.5088
2.3197,33.2527,1037.5088
2.3198,33.2527,1037.5088
2.3199,33.2527,1037.5088
2.32,33.2527,1037.5088
2.3201,33.2527,1037.5088
2.3202,33.2527,1037.5177
2.3203,33.2527,1037.5535
2.3204,33.2527,1037.5892
2.3205,33.2527,1037.625
2.3206,33.2527,1037.6608
2.3207,33.2527,1037.6965
2.3208,33.2527,1037.7323
2.3209,33.2527,1037.6149
2.321,33.2527,1037.2495
2.3211,33.2527,1036.8842
2.3212,33.2527,1036.5188
2.3213,33.2527,1036.1534
2.3214,33.2527,1035.7881
2.3215,33.2527,1035.4227
2.3216,33.2527,1035.1705
2.3217,33.2527,1035.0249
2.3218,33.2527,1034.8793
2.3219,33.2527,1034.7336
2.322,33.2527,1034.588
2.3221,33.2527,1034.4424
2.3222,33.2527,1034.2968
2.3223,33.2527,1034.2456
2.3224,33.2527,1034.2456
2.3225,33.2527,1034.2456
2.3226,33.2527,1034.2456
2.3227,33.2527,1034.2456
2.3228,33.2527,1034.2456
2.3229,33.2527,1034.2456
2.323,33.2527,1034.3596
2.3231,33.2527,1034.5052
2.3232,33.2527,1034.6509
2.3233,33.2527,1034.7965
2.3234,33.2527,1034.9421
2.3235,33.2527,1035.0878
2.3236,33.2527,1035.2334
2.3237,33.2527,1035.379
2.3238,33.2527,1035.5247
2.3239,33.2527,1035.6703
2.324,33.2527,1035.8159
2.3241,33.2527,1035.9615
2.3242,33.2527,1036.1072
2.3243,33.2527,1036.2401
2.3244,33.2527,1036.1302
2.3245,33.2527,1036.0204
2.3246,33.2527,1035.9105
2.3247,33.2527,1035.8007
2.3248,33.2527,1035.6908
2.3249,33.2527,1035.5809
2.325,33.2527,1035.4978
2.3251,33.2527,1035.5336
2.3252,33.2527,1035.5693
2.3253,33.2527,1035.6051
2.3254,33.2527,1035.6409
2.3255,33.2527,1035.6766
2.3256,33.2527,1035.7124
2.3257,33.2527,1035.8291
2.3258,33.2527,1036.1204
2.3259,33.2527,1036.4116
2.326,33.2527,1036.7029
2.3261,33.2527,1036.9941
2.3262,33.2527,1037.2854
2.3263,33.2527,1037.5767
2.3264,33.2527,1037.8519
2.3265,33.2527,1038.1074
2.3266,33.2527,1038.3629
2.3267,33.2527,1038.6184
2.3268,33.2527,1038.8739
2.3184,33.2528,1038.5438
2.3185,33.2528,1038.3837
2.3186,33.2528,1038.2234
2.3187,33.2528,1038.0632
2.3188,33.2528,1037.9031
2.3189,33.2528,1037.8857
2.319,33.2528,1037.8712
2.3191,33.2528,1037.8566
2.3192,33.2528,1037.842
2.3193,33.2528,1037.8275
2.3194,33.2528,1037.8129
2.3195,33.2528,1037.8
2.3196,33.2528,1037.8
2.3197,33.2528,1037.8
2.3198,33.2528,1037.8
2.3199,33.2528,1037.8
2.32,33.2528,1037.8
2.3201,33.2528,1037.8
2.3202,33.2528,1037.8037
2.3203,33.2528,1037.8182
2.3204,33.2528,1037.8328
2.3205,33.2528,1037.8473
2.3206,33.2528,1037.8619
2.3207,33.2528,1037.8765
2.3208,33.2528,1037.891
2.3209,33.2528,1037.7443
2.321,33.2528,1037.3365
2.3211,33.2528,1036.9287
2.3212,33.2528,1036.521
2.3213,33.2528,1036.1132
2.3214,33.2528,1035.7054
2.3215,33.2528,1035.2976
2.3216,33.2528,1035.0249
2.3217,33.2528,1034.8793
2.3218,33.2528,1034.7336
2.3219,33.2528,1034.588
2.322,33.2528,1034.4424
2.3221,33.2528,1034.2968
2.3222,33.2528,1034.1511
2.3223,33.2528,1034.1
2.3224,33.2528,1034.1
2.3225,33.2528,1034.1
2.3226,33.2528,1034.1
2.3227,33.2528,1034.1
2.3228,33.2528,1034.1
2.3229,33.2528,1034.1
2.323,33.2528,1034.214
2.3231,33.2528,1034.3596
2.3232,33.2528,1034.5052
2.3233,33.2528,1034.6509
2.3234,33.2528,1034.7965
2.3235,33.2528,1034.9421
2.3236,33.2528,1035.0878
2.3237,33.2528,1035.2334
2.3238,33.2528,1035.379
2.3239,33.2528,1035.5247
2.324,33.2528,1035.6703
2.3241,33.2528,1035.8159
2.3242,33.2528,1035.9615
2.3243,33.2528,1036.0935
2.3244,33.2528,1035.9624
2.3245,33.2528,1035.8313
2.3246,33.2528,1035.7003
2.3247,33.2528,1035.5692
2.3248,33.2528,1035.4381
2.3249,33.2528,1035.307
2.325,33.2528,1035.2026
2.3251,33.2528,1035.2172
2.3252,33.2528,1035.2318
2.3253,33.2528,1035.2463
2.3254,33.2528,1035.2609
2.3255,33.2528,1035.2754
2.3256,33.2528,1035.29
2.3257,33.2528,1035.3922
2.3258,33.2528,1035.6835
2.3259,33.2528,1035.9747
2.326,33.2528,1036.266
2.3261,33.2528,1036.5573
2.3262,33.2528,1036.8485
2.3263,33.2528,1037.1398
2.3264,33.2528,1037.4246
2.3265,33.2528,1037.7012
2.3266,33.2528,1037.9779
2.3267,33.2528,1038.2546
2.3268,33.2528,1038.5314
2.3184,33.2529,1038.5775
2.3185,33.2529,1038.4452
2.3186,33.2529,1038.3129
2.3187,33.2529,1038.1804
2.3188,33.2529,1038.0481
2.3189,33.2529,1038.0457
2.319,33.2529,1038.0457
2.3191,33.2529,1038.0457
2.3192,33.2529,1038.0457
2.3193,33.2529,1038.0457
2.3194,33.2529,1038.0457
2.3195,33.2529,1038.0464
2.3196,33.2529,1038.0531
2.3197,33.2529,1038.0597
2.3198,33.2529,1038.0664
2.3199,33.2529,1038.073
2.32,33.2529,1038.0797
2.3201,33.2529,1038.0863
2.3202,33.2529,1038.0896
2.3203,33.2529,1038.083
2.3204,33.2529,1038.0764
2.3205,33.2529,1038.0697
2.3206,33.2529,1038.0631
2.3207,33.2529,1038.0564
2.3208,33.2529,1038.0498
2.3209,33.2529,1037.8763
2.321,33.2529,1037.4327
2.3211,33.2529,1036.9891
2.3212,33.2529,1036.5457
2.3213,33.2529,1036.1021
2.3214,33.2529,1035.6586
2.3215,33.2529,1035.215
2.3216,33.2529,1034.9249
2.3217,33.2529,1034.7793
2.3218,33.2529,1034.6337
2.3219,33.2529,1034.488
2.322,33.2529,1034.3424
2.3221,33.2529,1034.1968
2.3222,33.2529,1034.0511
2.3223,33.2529,1034
2.3224,33.2529,1034
2.3225,33.2529,1034
2.3226,33.2529,1034
2.3227,33.2529,1034
2.3228,33.2529,1034
2.3229,33.2529,1034
2.323,33.2529,1034.1088
2.3231,33.2529,1034.2477
2.3232,33.2529,1034.3867
2.3233,33.2529,1034.5258
2.3234,33.2529,1034.6647
2.3235,33.2529,1034.8037
2.3236,33.2529,1034.9426
2.3237,33.2529,1035.0817
2.3238,33.2529,1035.2207
2.3239,33.2529,1035.3596
2.324,33.2529,1035.4987
2.3241,33.2529,1035.6376
2.3242,33.2529,1035.7766
2.3243,33.2529,1035.9015
2.3244,33.2529,1035.7559
2.3245,33.2529,1035.6102
2.3246,33.2529,1035.4646
2.3247,33.2529,1035.319
2.3248,33.2529,1035.1733
2.3249,33.2529,1035.0277
2.325,33.2529,1034.9099
2.3251,33.2529,1034.9165
2.3252,33.2529,1034.9232
2.3253,33.2529,1034.9298
2.3254,33.2529,1034.9365
2.3255,33.2529,1034.9431
2.3256,33.2529,1034.9498
2.3257,33.2529,1035.0444
2.3258,33.2529,1035.3291
2.3259,33.2529,1035.6138
2.326,33.2529,1035.8983
2.3261,33.2529,1036.183
2.3262,33.2529,1036.4675
2.3263,33.2529,1036.7522
2.3264,33.2529,1037.0398
2.3265,33.2529,1037.3311
2.3266,33.2529,1037.6223
2.3267,33.2529,1037.9137
2.3268,33.2529,1038.205
2.3185,33.253,1038.4628
2.3186,33.253,1038.3728
2.3187,33.253,1038.2828
2.3188,33.253,1038.193
2.3189,33.253,1038.1913
2.319,33.253,1038.1913
2.3191,33.253,1038.1913
2.3192,33.253,1038.1913
2.3193,33.253,1038.1913
2.3194,33.253,1038.1913
2.3195,33.253,1038.1945
2.3196,33.253,1038.2223
2.3197,33.253,1038.2502
2.3198,33.253,1038.2781
2.3199,33.253,1038.3059
2.32,33.253,1038.3337
2.3201,33.253,1038.3617
2.3202,33.253,1038.3756
2.3203,33.253,1038.3478
2.3204,33.253,1038.3199
2.3205,33.253,1038.2921
2.3206,33.253,1038.2643
2.3207,33.253,1038.2363
2.3208,33.253,1038.2085
2.3209,33.253,1038.0138
2.321,33.253,1037.5491
2.3211,33.253,1037.0844
2.3212,33.253,1036.6195
2.3213,33.253,1036.1548
2.3214,33.253,1035.6899
2.3215,33.253,1035.2252
2.3216,33.253,1034.9249
2.3217,33.253,1034.7793
2.3218,33.253,1034.6337
2.3219,33.253,1034.488
2.322,33.253,1034.3424
2.3221,33.253,1034.1968
2.3222,33.253,1034.0511
2.3223,33.253,1034
2.3224,33.253,1034
2.3225,33.253,1034
2.3226,33.253,1034
2.3227,33.253,1034
2.3228,33.253,1034
2.3229,33.253,1034
2.323,33.253,1034.0922
2.3231,33.253,1034.21
2.3232,33.253,1034.3278
2.3233,33.253,1034.4454
2.3234,33.253,1034.5632
2.3235,33.253,1034.681
2.3236,33.253,1034.7988
2.3237,33.253,1034.9166
2.3238,33.253,1035.0344
2.3239,33.253,1035.1521
2.324,33.253,1035.2699
2.3241,33.253,1035.3877
2.3242,33.253,1035.5055
2.3243,33.253,1035.6102
2.3244,33.253,1035.4646
2.3245,33.253,1035.319
2.3246,33.253,1035.1733
2.3247,33.253,1035.0277
2.3248,33.253,1034.8821
2.3249,33.253,1034.7365
2.325,33.253,1034.6226
2.3251,33.253,1034.6504
2.3252,33.253,1034.6782
2.3253,33.253,1034.7061
2.3254,33.253,1034.734
2.3255,33.253,1034.7618
2.3256,33.253,1034.7897
2.3257,33.253,1034.8921
2.3258,33.253,1035.1555
2.3259,33.253,1035.4189
2.326,33.253,1035.6824
2.3261,33.253,1035.9458
2.3262,33.253,1036.2092
2.3263,33.253,1036.4727
2.3264,33.253,1036.7485
2.3265,33.253,1037.0398
2.3266,33.253,1037.3311
2.3267,33.253,1037.6223
2.3268,33.253,1037.9137
2.3185,33.2531,1038.4803
2.3186,33.2531,1038.4329
2.3187,33.2531,1038.3854
2.3188,33.2531,1038.3378
2.3189,33.2531,1038.3369
2.319,33.2531,1038.3369
